% #Source	#Target	#Weight
Nand.Nagri.Depot	Mehrauli	1
Gagan.Cinema	Nand.Nagri.Depot	3
Gagan.Cinema	Bank.Colony	3
Gagan.Cinema	Harsh.Vihar	3
Gagan.Cinema	Nand.Nagri.Extn	1
Bank.Colony	Bara.Bagh	1
Bank.Colony	Mandoli.Xing	1
Bank.Colony	Nand.Nagri.Depot	1
Bank.Colony	Gagan.Cinema	5
Bank.Colony	Mandoli.Tt.Post	1
Ashok.Nagar	Mandoli.Xing	5
Ashok.Nagar	Loni.Road.Xing	2
Ashok.Nagar	Mandoli.Sewa.Dham	1
Ashok.Nagar	East.End.Apptt.(New.Ashok.Ngr.)	1
Ashok.Nagar	Nand.Nagri.C.Centre	1
Loni.Road.Xing	Yamuna.Vihar.C-4	2
Loni.Road.Xing	Ashok.Nagar	4
Loni.Road.Xing	Johari.Pur.Xing	1
C-1.Yamuna.Vihar	Bhajanpura	2
C-1.Yamuna.Vihar	Yamuna.Vihar.C-4	7
Khajoori	Nanaksar	4
Khajoori	Bhajanpura	17
Khajoori	Govt.Model.School	1
Wazirabad.Bridge	Nanaksar	12
Wazirabad.Bridge	Balak.Ram.Hospital	2
Wazirabad.Bridge	Gandhi.Vihar	2
Wazirabad.Bridge	Jagat.Pur.Xing	1
Gandhi.Vihar	Jagat.Pur.Xing	4
Gandhi.Vihar	Majnu.Ka.Tila	1
Jagat.Pur.Xing	Burari.Xing	3
Jagat.Pur.Xing	Gandhi.Vihar	1
Jagat.Pur.Xing	Sangam.Vihar	1
Jagat.Pur.Xing	Wazirabad.Village	1
Bhalswa.X-ing	GTK.By.Pass	3
Bhalswa.X-ing	Bhaswa.Dairy	1
Samey.Pur	Badli.Rly.Station	3
Samey.Pur	Tilak.Nagar	1
Badli.Rly.Station	Badli.Xing	1
Badli.Rly.Station	Rohini.Sec-18	1
Badli.Rly.Station	Rohini.Sec-18.X-ing	1
Rohini.Sec-18	Delhi.Eng..College	2
New.Delhi.Railway.Station.Gate-I	Regal.Cinema	2
New.Delhi.Railway.Station.Gate-I	Pahar.Ganj.Police.Station	5
New.Delhi.Railway.Station.Gate-I	New.Delhi.Railway.Station	1
New.Delhi.Railway.Station.Gate-I	Karol.Bagh.Terminal	1
New.Delhi.Railway.Station.Gate-I	Statesman	3
New.Delhi.Railway.Station.Gate-I	Super.Bazar.CP	4
New.Delhi.Railway.Station.Gate-I	Dwarka.Gate	1
New.Delhi.Railway.Station.Gate-I	Paharganj	1
Karol.Bagh	Pahar.Ganj.Police.Station	1
Karol.Bagh	DB.Gupta.Market	1
Laxmi.Bai.College	Ashok.Vihar.Water.Tank	1
Pusa.Road.Petrol.Pump	Sadhu.Vasvani.Marg	1
Pusa.Road.Petrol.Pump	Mandir.Marg	1
Pusa.Road.Petrol.Pump	Karol.Bagh.Metro.Station	11
Pusa.Road.Petrol.Pump	Telephone.Exchange	1
Pusa.Road.Petrol.Pump	Telephone.Exchange.(Pusa.Road)	2
Karol.Bagh.Metro.Station	Pusa.Road.Petrol.Pump	1
Karol.Bagh.Metro.Station	Telephone.Exchange	8
Karol.Bagh.Metro.Station	East.Patel.Nagar	3
Karol.Bagh.Metro.Station	Rajinder.Nagar.Mkt	1
Karol.Bagh.Metro.Station	Meghdoot.Bhawan	2
Karol.Bagh.Metro.Station	New.Rajinder.Ngr.Mkt	1
Karol.Bagh.Metro.Station	Teliphone.Exchage.Dilshad.Garden	3
Karol.Bagh.Metro.Station	Tel..Exchange.East.Patel.Nagar	1
Telephone.Exchange	Karol.Bagh.Metro.Station	1
Telephone.Exchange	East.Patel.Nagar	11
Telephone.Exchange	Noida.Sec-22.X-ing	1
Telephone.Exchange	Dilshad.Garden.GT.Road	1
Telephone.Exchange	Noida.Depot	1
Telephone.Exchange	Staff.Qtr.Noida.Sector-10	1
East.Patel.Nagar	Shadi.Pur.Depot	2
East.Patel.Nagar	Karam.Pura.Terminal	3
East.Patel.Nagar	Upper.Ridge.Road	1
East.Patel.Nagar	Moti.Nagar	3
East.Patel.Nagar	Sp.Depot	1
East.Patel.Nagar	Telephone.Exchange	1
East.Patel.Nagar	Wp.Ngr	3
East.Patel.Nagar	West.Patel.Nagar	15
East.Patel.Nagar	Shankar.Road	3
East.Patel.Nagar	Rajinder.Nagar.R-Blk	3
East.Patel.Nagar	Inder.Puri.A-blk	2
East.Patel.Nagar	R.Blk..New.Rajender.Ngr	1
East.Patel.Nagar	Shadipur	3
Wp.Ngr	Shadi.Pur.Depot	2
Wp.Ngr	Sp.Depot	1
Wp.Ngr	East.Patel.Nagar	1
Mahindra.Park	Lok.Vihar	6
Mahindra.Park	Keshav.Maha.Vidhyalya	1
Mahindra.Park	Rani.Bagh	2
Lok.Vihar	Kohat.Enclave	1
Lok.Vihar	Pitam.Pura.JD-Blk	4
Lok.Vihar	Saraswati.Vihar.E-blk	1
Saraswati.Vihar.E-blk	Cresent.School	1
Cresent.School	Parwana.Road	1
Parwana.Road	West.Enclave	1
Khera.Garhi	Khera.Kalan	1
Harizen.Basti	Holambi.Khurd	1
Holumbi.Khurd	Holumbi.Kalan	2
Holumbi.Khurd	JL.Nehru.Stadium	1
JL.Nehru.Stadium	Dayal.Singh.College	1
JL.Nehru.Stadium	Lodhihoel	1
JL.Nehru.Stadium	Lodhi.Colony	6
Dayal.Singh.College	Bharti.Nagar	1
Bharti.Nagar	Humayun.Rd	1
Bharti.Nagar	Shahjahan.Road	1
Bharti.Nagar	Ispat.Bhawan	1
Bharti.Nagar	Sujan.Singh.Park	3
Bharti.Nagar	Lodhi.Colony.18.BLK	1
Bharti.Nagar	Pragati.Vihar	2
Bharti.Nagar	Lodhi.Road.Corner	2
Bharti.Nagar	CGO.Complex.(Ispat.Bhawan)	1
Humayun.Rd	Shahjahan.Road	1
Shahjahan.Road	Bharti.Nagar	1
Shahjahan.Road	Baroda.House	2
Shahjahan.Road	Pragati.Maidan	1
Shahjahan.Road	Sujan.Singh.Park	8
Shahjahan.Road	Patiala.House	4
Shahjahan.Road	Kashmir.Emporium	1
Shahjahan.Road	Maxmuller.Bhawan	1
Shahjahan.Road	J&k.House	2
Baroda.House	Shivaji.Stadium	1
Baroda.House	Supreme.Court	1
Baroda.House	Shahjahan.Road	5
Baroda.House	Vigyan.Bhawan	1
Baroda.House	National.Stadium	1
Baroda.House	Golf.Club	3
Baroda.House	Maxmuller.Bhawan	1
Baroda.House	High.Court	1
Narela.Ind..Area	Dsidc.Xing	1
Dsidc.Xing	Raja.Harish.Chand.Hosp	1
Raja.Harish.Chand.Hosp	Narela.A-7.(S.R.Harishchandra.Hospital)	1
Raja.Harish.Chand.Hosp	A-9.Narela	1
Narela.A-7.(S.R.Harishchandra.Hospital)	Narela.A-5/6	1
Narela.A-5/6	Karam.Pura.Terminal	1
Narela.A-5/6	B-4.Narela	1
West.Patel.Nagar	Shadi.Pur.Depot	4
West.Patel.Nagar	Karam.Pura.Terminal	4
West.Patel.Nagar	Moti.Nagar	6
West.Patel.Nagar	Naraina.Depot	3
West.Patel.Nagar	Sp.Depot	2
West.Patel.Nagar	East.Patel.Nagar	3
West.Patel.Nagar	Telephone.Exchange.(Pusa.Road)	1
West.Patel.Nagar	Punjabi.Bagh	1
Telephone.Exchange.(Pusa.Road)	Sadhu.Vasvani.Marg	1
Telephone.Exchange.(Pusa.Road)	West.Patel.Nagar	2
Telephone.Exchange.(Pusa.Road)	Rajinder.Nagar.R-Blk	1
Pragati.Maidan	Railway.Xing	1
Pragati.Maidan	ITO.Ring.Road	1
Pragati.Maidan	Road.Bridge	1
Pragati.Maidan	Railway.Bridge.Ring.Road	2
Pragati.Maidan	I.P..Depot	1
Pragati.Maidan	National.Stadium	1
Pragati.Maidan	Ridge.Road.Xing	2
Pragati.Maidan	Sunder.Nagar/.Road.Bridge	1
Mayur.Vihar.Phase-I	Hindon.Regulator	1
Mayur.Vihar.Phase-I	Samachar.Apptt.	10
Mayur.Vihar.Phase-I	Trilok.Puri.27-Block	1
Mayur.Vihar.Phase-I	Trilok.Puri.26-Block	2
Mayur.Vihar.Phase-I	Mayur.Vihar.Ph-1.(Trml.)	1
Mayur.Vihar.Phase-I	Mayur.Vihar.-I.Xing	1
Hindon.Regulator	Naya.Bans.(Noida)	1
Hindon.Regulator	Noida.Sec-14	1
Noida.Telephone.Exchange	Noida.Sec-12.O-Blk	1
Noida.Sec-12.O-Blk	Noida.Sec-33	1
Noida.Sec-12.O-Blk	Jhund.Pura	2
Noida.Sec-12.O-Blk	Noida.Sec-11.(Metro.Hosp.)	1
Noida.Sec-12.O-Blk	Noida.Sec-23/54	1
Noida.Sec-12.O-Blk	New.Kondali.Mkt	1
Noida.Sec-12.O-Blk	Noida.Sec-22.H-blk	1
Noida.Sec-12.O-Blk	Khora.Cly.	1
Noida.Sec-12.O-Blk	Noida.Sec-19	1
Noida.Sec-12.O-Blk	Noida.Sec.-55/56.Xing	1
Noida.Sec-12.O-Blk	Noida.Sec-22	1
Noida.Sec-33	Noida.Sec-34	1
Noida.Sec-34	Azad.Pur	1
Noida.Sec-34	Mori.Gate/.ISBT	1
Noida.Sec-34	Bmd.Chowk	1
Noida.Sec-34	Vasant.Kunj.Sec-A	1
Kohat.Metro.Stn	Pitam.Pura.JD-Blk	1
Karala.Village	Mubarakpur.Xing	1
Karala.Village	Desu.Office	1
Karala.Village	Kanjhawala	1
Petrol.Pump	Bhor.Garh	1
Kureni	Narela.Mandi	2
Bakner.Basti	Bakner.Vill	1
Rohini.Sec-18.X-ing	Engineering.College	1
Katevara	Azad.Pur	1
Katevara	Katewra.X-ing	1
Baba.Colony	Nizamuddin.Rly.Station	1
Nizamuddin.Rly.Station	Bhogal	5
Nizamuddin.Rly.Station	Nizamuddin.Police.Station	1
Bhogal	Ashram	21
Bhogal	Nizamuddin.Police.Station	3
Nizamuddin.Police.Station	Ashram	3
Nizamuddin.Police.Station	Bhogal	13
Nizamuddin.Police.Station	Nizamuddin.Police.Station	1
Nizamuddin.Police.Station	Ispat.Bhawan	1
Nizamuddin.Police.Station	Sunder.Nagar	1
Nizamuddin.Police.Station	Sunder.Nagar/.Golf.Club	2
Nizamuddin.Police.Station	Dps	1
Nizamuddin.Police.Station	Dps.Mathura.Road	1
Ispat.Bhawan	Bharti.Nagar	1
Ispat.Bhawan	Lodhihoel	1
Sujan.Singh.Park	Bharti.Nagar	6
Sujan.Singh.Park	Shahjahan.Road	3
Sujan.Singh.Park	Ravinder.Nagar	3
Vigyan.Bhawan	Shahjahan.Road	1
Vigyan.Bhawan	Baroda.House	5
Vigyan.Bhawan	Krishi.Bhawan	2
Krishi.Bhawan	Kendriya.Terminal	3
Krishi.Bhawan	Ferozshah.Road	6
Krishi.Bhawan	Shahjahan.Road	1
Krishi.Bhawan	Baroda.House	1
Krishi.Bhawan	Vigyan.Bhawan	5
Krishi.Bhawan	Akashvani.Bhawan	3
Krishi.Bhawan	Sunehri.Masjid./.G-blk.P.S.Tuglak.Road	26
Krishi.Bhawan	A.I.R.	2
Akashvani.Bhawan	Kendriya.Terminal	2
Akashvani.Bhawan	Regal.Cinema	1
Akashvani.Bhawan	Krishi.Bhawan	14
Manav.Chowk	Kendriya.Terminal	1
BBM.Depot	GTB.Nagar	1
BBM.Depot	Bhai.Parmanand.Cly	2
BBM.Depot	Mukherji.Nagar.Bandh	1
Bhai.Parmanand.Cly	Dhakka	1
Bhai.Parmanand.Cly	Nirankari.Cly	1
Bhai.Parmanand.Cly	Mukherji.Nagar.Bandh	1
Kaushik.Enclave	Nathu.Pura.Xing	1
Nathu.Pura	ISBT	1
I-blk.Ashok.Vihar	Ashok.Vihar.Water.Tank	1
Ridge.Road	Dr.RML.Hospital	1
Ridge.Road	Karol.Bagh.Metro.Station	1
Ridge.Road	East.Patel.Nagar	1
Ridge.Road	Shankar.Road	4
Ridge.Road	Rajinder.Nagar.R-Blk	1
Shankar.Road	Dr.RML.Hospital	1
Shankar.Road	East.Patel.Nagar	10
Shankar.Road	West.Patel.Nagar	1
Shankar.Road	Ridge.Road	1
Shankar.Road	Ridge.Road.Xing	1
Dda.Office.Pitam.Pura	Maurya.Enclave.KD-Blk	1
Dda.Office.Pitam.Pura	Pitam.Pura.KD-Blk	1
Ru.Block.Pitam.Pura	Madhuvan.Chowk	1
Ru.Block.Pitam.Pura	Uttari.Pitam.Pura	2
Siras.Pur.Xing	Siras.Pur	2
Siras.Pur	Kendriya.Terminal	1
Siras.Pur	Shivaji.Stadium	1
Indirapuri	minto.road..	1
minto.road..	gita.colony	1
gita.colony	azadpur.nagar	1
azadpur.nagar	Saahadara	1
Saahadara	ISBT	1
B-4.Narela	Raja.Harish.Chand.Hosp	1
A-9.Narela	Narela.Terminal	1
Pitam.Pura.KD-Blk	alpha	1
Pitam.Pura.KD-Blk	Power.House	1
Pitam.Pura.KD-Blk	Ru.Block.Pitam.Pura	1
Maurya.Enclave.JD-Blk	Madhuvan.Chowk	1
Prashnat.Vihar.X-ing	Haider.Pur.Water.Works	1
Prashnat.Vihar.X-ing	Sachdeva.Public.School	1
Bhaswa.Dairy	Rajiv.Nagar	1
Rajiv.Nagar	Bhalswa.JJ.Cly	1
Bhalswa.JJ.Cly	ISBT	1
Bhalswa.JJ.Cly	Jai.Cly.Bhalswa	1
Rani.Jhansi.Road.(Id.Gah.)	Filmistan	1
Roshan.Ara.Road	Hari.Nagar.Clock.Tower	2
Police.Post	Mori.Gate/.ISBT	1
Police.Post	Rohini.Sec-17.Xing	1
Police.Post	Mahipal.Pur.Extn.	2
Police.Post	Mahipalpur.Xing	1
Shastri.Ngr.Pusta	Shyam.Giri.Mandir	6
Shastri.Ngr.Pusta	Seelam.Pur	12
Shastri.Ngr.Pusta	Welcome	1
Shastri.Ngr.Pusta	Yamuna.Bridge.East	1
Shastri.Ngr.Pusta	North.India.Eng..College	1
Shastri.Ngr.Pusta	New.Usman.Pur	2
Shastri.Ngr.Pusta	Gurdwara.Geeta.Colony	3
National.High.Way.-24.Xing	Wazir.Pur.JJ.Cly	1
National.High.Way.-24.Xing	Kalyanpuri	1
National.High.Way.-24.Xing	Police.Post	1
National.High.Way.-24.Xing	Kalyan.Puri.Xing	2
National.High.Way.-24.Xing	Vinod.Nagar	2
National.High.Way.-24.Xing	East.Vinod.Nagar	2
National.High.Way.-24.Xing	P/post.Near.Radar	3
National.High.Way.-24.Xing	Palam.Airport	2
National.High.Way.-24.Xing	P.Post/.Radar	1
Kalyan.Puri.Xing	Kondli	2
Kondli	Dallu.Pura	6
Kondli	New.Kondli.A-1	1
Dallu.Pura	Mayur.Vihar.III.Crossing	3
Dallu.Pura	Mayur.Vihar.Phase-III	2
Dallu.Pura	Summer.Villa.School	1
Mayur.Vihar.III.Crossing	Jhund.Pura	2
Mayur.Vihar.III.Crossing	New.Kondali.Mkt	3
Jhund.Pura	Noida.Sec-12.O-Blk	2
Jhund.Pura	Noida.Sec-11.(Metro.Hosp.)	1
Jhund.Pura	Noida.Sec-22.X-ing	1
Jhund.Pura	New.Kondali.Mkt	1
Jhund.Pura	Mayur.Vihar.Phase-III	1
Jhund.Pura	Noda.Sec.12/22	1
Jhund.Pura	Noida.Sec-8	1
Jhund.Pura	New.Ashok.Ngr	1
Noida.Sec-11.(Metro.Hosp.)	Mayur.Vihar.III.Crossing	1
Noida.Sec-11.(Metro.Hosp.)	Noida.Sec-56	1
Noida.Sec-11.(Metro.Hosp.)	Noida.Sec-60	1
Noida.Sec-56	Noida.Sec-22.X-ing	1
Noida.Sec-22.X-ing	Noida.Sect.-22.H-blk	1
Noida.Sec-22.X-ing	Noida.Sec-23/54	1
Noida.Sec-22.X-ing	Noida.Sec-22.H-blk	1
Noida.Sect.-22.H-blk	Noida.Sec-23/54	1
Noida.Sec-23/54	Noida.Sect-32.Terminal	1
Noida.Sec-23/54	Noida.Sec-32	1
Noida.Sec-23/54	Noida.Sec-51	1
Noida.Sec-23/54	Noida.Sec-60	1
Noida.Sect-32.Terminal	Old.Delhi.Railway.Station	1
Noida.Sect-32.Terminal	Jahangir.Puri.E-Blk	1
Hargovind.Enclave	K.K..Xing	1
Hargovind.Enclave	Swastiya.Vihar	1
Hargovind.Enclave	Karkarduma.More	1
Hargovind.Enclave	Karkarduma	1
Hargovind.Enclave	Karkardooma.Flats	2
Hargovind.Enclave	Yojana.Vihar	1
Karkarduma	Surajmal.Park	1
Karkarduma	Hargovind.Enclave	1
Anand.Vihar.Bus.Termina	Bhai.Mati.Dass.Chowk	1
Bhai.Mati.Dass.Chowk	ISBT	1
Yamuna.Bridge.East	Shyam.Giri.Mandir	1
Yamuna.Bridge.East	Gandhi.Nagar	1
Yamuna.Bridge.East	Kailash.Nagar	1
Gandhi.Nagar	Yamuna.Bridge.East	1
Gandhi.Nagar	Geeta.Cly.5-Blk.	2
Geeta.Cly.5-Blk.	Jheel	2
Jheel	Mori.Gate/.ISBT	1
Jheel	Krishna.Nagar	5
Jheel	Khureji	1
Jheel	Pandit.Park	1
Jheel	Krishan.Kunj	1
Krishna.Nagar	Shivaji.Stadium	1
Krishna.Nagar	Punjabi.Bagh.Terminal	1
Krishna.Nagar	Karol.Bagh.Terminal	1
Krishna.Nagar	Kanti.Nagar	4
North.India.Eng..College	Gautam.Puri	1
Gautam.Puri	Anand.Vihar.Bus.Terminal	1
Gautam.Puri	Braham.Puri.Gali.No.10	1
Braham.Puri.Gali.No.10	Ghonda	1
Ghonda	Fateh.Puri	1
Zafra.Bad.School	Seelam.Pur	1
Zafra.Bad.School	Babarpur.Extn	10
Babarpur.Extn	Shivaji.Stadium	1
Babarpur.Extn	Anand.Parvat	1
Babarpur.Extn	Nand.Nagri.Depot	1
Babarpur.Extn	Zafra.Bad.School	1
Babarpur.Extn	Jyoti.Nagar	2
Babarpur.Extn	Nathu.Colony.Chowk	1
Babarpur.Extn	Jyoti.Colony	8
Babarpur.Extn	C-12.Yamuna.Vihar	3
Babarpur.Extn	Lado.Sarai	1
Jyoti.Nagar	Nathu.Colony.Chowk	1
Jyoti.Nagar	Loni.MIG.Flat	1
Nathu.Colony.Chowk	Nand.Nagri.Depot	8
Nathu.Colony.Chowk	Jyoti.Colony	1
Nathu.Colony.Chowk	GTB.Hospital	1
Sunder.Nagar	Pragati.Maidan	1
Sunder.Nagar	Tahir.Pur	1
Sunder.Nagar	Delhi.Police.Centre	1
Sunder.Nagar	National.Stadium	1
Sunder.Nagar	Lodhihoel	1
Sunder.Nagar	Oberai.Hotel	7
Sunder.Nagar	Pant.Nagar	1
Tahir.Pur	Seemapuri	1
Tahir.Pur	New.Seema.Puri.Xing	1
Tahir.Pur	Sunder.Nagri	1
Tahir.Pur	Seemapuri.More	1
New.Seema.Puri.Xing	New.Seema.Puri	1
New.Seema.Puri.Xing	Tahirpur.Village	1
New.Seema.Puri	Kendriya.Terminal	2
New.Seema.Puri	Mori.Gate/.ISBT	1
New.Seema.Puri	L.N..Tample	1
New.Seema.Puri	Old.Seema.Puri	3
New.Seema.Puri	Bmd.Chowk	1
New.Seema.Puri	Vivek.Vihar	1
New.Seema.Puri	Seema.Puri.Xing	1
New.Usman.Pur	Kartar.Nagar	3
Kartar.Nagar	Gamri.Extn	3
Gamri.Extn	Khajoori	3
Mandoli.Sewa.Dham	Mori.Gate/.ISBT	1
New.Kondali.Mkt	Kendriya.Terminal	1
New.Kondali.Mkt	Mayur.Vihar.Phase-III	4
Mayur.Vihar.Phase-III	Anand.Parvat	1
Mayur.Vihar.Phase-III	Old.Delhi.Railway.Station	1
Mayur.Vihar.Phase-III	Super.Bazar.CP	1
Mayur.Vihar.Phase-III	Jhund.Pura	4
Mayur.Vihar.Phase-III	Gharoli.Village	1
Mayur.Vihar.Phase-III	Vasundhara.Enclave	1
Mayur.Vihar.Phase-III	Arya.Samaj.Road	1
Mayur.Vihar.Phase-III	New.Kondali.Xing	1
L.R.Xing	Ashok.Nagar	3
L.R.Xing	Gokul.Puri	1
L.R.Xing	Johari.Pur.Xing	1
Jyoti.Colony	Babarpur.Extn	2
Jyoti.Colony	Nathu.Colony.Chowk	7
Jyoti.Colony	Loni.MIG.Flat	1
Harsh.Vihar	Wazir.Pur.JJ.Cly	1
Harsh.Vihar	Mori.Gate/.ISBT	1
Harsh.Vihar	Kamla.Mkt	1
Harsh.Vihar	Tilak.Nagar	1
Kamla.Mkt	Pahar.Ganj.Police.Station	1
Kamla.Mkt	Turkman.Gate	4
Kamla.Mkt	Karol.Bagh.Terminal	3
Kamla.Mkt	Super.Bazar.CP	1
Kamla.Mkt	Vivekanand.Road	1
Kamla.Mkt	New.Delhi.Railway.Station.Gate-I	1
Shahdara	New.Delhi.Railway.Station	1
Shahdara	Seemapuri	1
Shahdara	Railway.Bridge.Ring.Road	5
Shahdara	Kanti.Nagar	3
Shahdara	Welcome	5
Shahdara	Jheel	1
Shahdara	Shahdara	1
Shahdara	Shahdara.Rly.Flyover.Xing	1
Dilshad.Garden.GT.Road	Ram.Prastha.Xing	1
Dilshad.Garden.GT.Road	Railway.Bridge.Ring.Road	3
Dilshad.Garden.GT.Road	Shahdara.Border	4
Dilshad.Garden.GT.Road	Jhilmil.Xing	1
Dilshad.Garden.GT.Road	Dilshad.Garden.School	1
Dilshad.Garden.GT.Road	Gtb.Hosp..Xing	1
Dilshad.Garden.GT.Road	Shahdara	1
Dilshad.Garden.GT.Road	Teliphone.Exchage.Dilshad.Garden	1
Old.Seema.Puri	Avantika	1
Old.Seema.Puri	Shahdara.Border	3
Old.Seema.Puri	New.Seema.Puri	4
Bmd.Chowk	ISBT	1
Bmd.Chowk	Red.Fort	2
Loni.MIG.Flat	L.R.Xing	2
Gokul.Puri	New.Delhi.Railway.Station	1
Kishan.Ganj.Mkt	Sarai.Rohilla	3
Kishan.Ganj.Mkt	Daya.Basti	3
Daya.Basti	Zakhira	27
Daya.Basti	Rampura	1
Rampura	Punjabi.Bagh.Terminal	29
Rampura	Madi.Pur.Village	2
Madipur.JJ.Cly	Punjabi.Bagh.Terminal	1
Madipur.JJ.Cly	Sahkur.Basti.Ordinance.Depot	2
Madipur.JJ.Cly	Multan.Nagar	2
Madipur.JJ.Cly	Peera.Garhi	3
Madipur.JJ.Cly	Ordinance.Depot	5
Madipur.JJ.Cly	Peera.Garhi.Chowk	2
Madipur.JJ.Cly	.Ordinance.Depot	2
Ordinance.Depot	Multan.Nagar	6
Ordinance.Depot	Mutan.Nagar	1
Jwala.Puri	Nangloi	4
Jwala.Puri	Nangloi.JJ.Colony	3
Sherpur	Dayalpur	4
Dayalpur	Shivaji.Stadium	1
Dayalpur	Mundka	1
Dayalpur	ISBT	1
Dayalpur	Gola.Factory	1
Punchkuain.Road	Super.Bazar.CP	1
Punchkuain.Road	Pusa.Road.Petrol.Pump	1
Punchkuain.Road	Sucheta.Kriplani.Hospital	1
Liberty	Sarai.Rohilla	4
Mutan.Nagar	Peera.Garhi	1
Mangol.Puri.B-Blk	Peera.Garhi	3
Mangol.Puri.B-Blk	Avantika.Xing	1
Mangol.Puri.B-Blk	Mangol.Puri.School	1
Mangol.Puri.B-Blk	Mangolpur.Khurd	1
Mangol.Puri.B-Blk	Mangol.Puri.D-Blk	5
Mangol.Puri.B-Blk	Mangol.Puri.S-Blk	2
Mangol.Puri.B-Blk	Mangol.Puri.Q-blk	7
Mangol.Puri.B-Blk	Pushpanjli.Enclave	2
Mangol.Puri.B-Blk	Peera.Garhi.Chowk	1
Mangol.Puri.B-Blk	Peera.Garhi.Depot	1
Mangol.Puri.D-Blk	Mangol.Puri.S-Blk	5
Mangol.Puri.D-Blk	Mangolpuri.C-blk	1
Mangol.Puri.S-Blk	Jalebi.Chowk	2
Mangol.Puri.S-Blk	Mori.Gate/.ISBT	1
Mangol.Puri.S-Blk	Mangol.Puri.Q-blk	4
Mangol.Puri.S-Blk	Sultan.Puri	5
Mangol.Puri.Q-blk	Shivaji.Stadium	1
Mangol.Puri.Q-blk	Karam.Pura.Terminal	1
Mangol.Puri.Q-blk	Jalebi.Chowk	1
Mangol.Puri.Q-blk	Karol.Bagh.Terminal	1
Mangol.Puri.Q-blk	Mandir.Marg	1
Mangol.Puri.Q-blk	New.Delhi.Railway.Station.Gate-I	1
Mangol.Puri.Q-blk	Mangol.Puri.D-Blk	1
Mangol.Puri.Q-blk	Mangol.Puri.S-Blk	3
Mangol.Puri.Q-blk	Tilak.Nagar	1
Mangol.Puri.Q-blk	Safdarjang.Terminal	1
Chowki.No.2	Shakti.Nagar	1
Yamuna.Vihar.C-1	Bhajanpura	3
Yamuna.Vihar.C-1	Yamuna.Vihar.C-4	7
C-12.Yamuna.Vihar	Yamuna.Vihar.C-4	3
C-12.Yamuna.Vihar	Babarpur.Extn	5
Wazirabad.Xing	Nanaksar	2
Wazirabad.Xing	Gandhi.Vihar	1
Johari.Pur.Xing	Jawahar.Nagar	2
Jawahar.Nagar	Indira.Puri	1
Jawahar.Nagar	Indira.Puri.Police.Station	1
Indira.Puri	Indira.Puri.Loni.Border	1
Indira.Puri.Loni.Border	Shivaji.Stadium	2
Gola.Factory	Johri.Pur.Village	1
Johri.Pur.Village	Mori.Gate/.ISBT	1
Yamuna.Vihar.Terminal	Babarpur.Extn	1
Wazirabad	Nanaksar	1
Wazirabad	Gandhi.Vihar	1
Tolstoy.Marg.Xing	Jantar.Mantar	3
Tolstoy.Marg.Xing	Mandi.House	8
Tolstoy.Marg.Xing	I.T.O	1
Govt.Model.School	Crpf.Centre	1
Crpf.Centre	Delhi.Police.Centre	1
Delhi.Police.Centre	Bhogal	2
Delhi.Police.Centre	Nizamuddin.Police.Station	4
Delhi.Police.Centre	Police.Post	1
Delhi.Police.Centre	Nizamuddin.East	1
Delhi.Police.Centre	Nizamudin	1
A-.Block.Sonia.Vihar.Pusta.No-1	Sonia.Vihar.-C-.Block	1
Sonia.Vihar.-C-.Block	Shiv.Mandir.(Babar.Pur)	1
Shiv.Mandir.(Babar.Pur)	Jahangir.Puri.E-Blk	1
Khyberpass	Old.Chandrawal	1
Old.Chandrawal	Majnu.Ka.Tila	3
Majnu.Ka.Tila	Wazirabad.Bridge	2
Majnu.Ka.Tila	Wazirabad.Xing	1
Majnu.Ka.Tila	Wazirabad	1
Majnu.Ka.Tila	Matclf.House	1
Kalyan.Vihar	Gupta.Cly	1
Gupta.Cly	R.P.Bagh	1
Sriram.Institute	University.Gate	1
Indira.Puri.Police.Station	Indira.Puri.Loni.Border	1
Sangam.Vihar	Jagat.Pur.Temple	1
Jagat.Pur.Temple	Kendriya.Terminal	1
Sadar.Thana	Shastri.Bazar	1
Sadar.Thana	Kirbi.Place	5
Sadar.Thana	Filmistan	1
Sadar.Thana	Sadar.Bazar	1
Wazirabad.Village	Jagat.Pur.Village.	1
Jagat.Pur.Village.	Shivaji.Stadium	1
Shahdara.Rly.Flyover.Xing	Shahdara	1
Shahdara.Rly.Flyover.Xing	Dilshad.Garden.GT.Road	1
Tahirpur.Village	Sunder.Nagri	2
Sunder.Nagri	Nand.Nagri.Depot	2
Sunder.Nagri	Gagan.Cinema	1
Sunder.Nagri	Tahir.Pur	1
Karkardooma.Flats	Puspanjali	1
Karkardooma.Flats	Hargovind.Enclave	1
Karkardooma.Flats	Pushpanjli.Enclave	1
Karkardooma.Flats	Jagriti.Enclave	1
Pushpanjli.Enclave	Madhuvan.Chowk	3
Pushpanjli.Enclave	Karkardooma.Flats	1
Pushpanjli.Enclave	Yojana.Vihar	1
Yojana.Vihar	Anand.Vihar.Bus.Terminal	1
Yojana.Vihar	Ram.Prastha.Xing	3
Yojana.Vihar	Hargovind.Enclave	1
Yojana.Vihar	Pushpanjli.Enclave	1
P-pkt.Dilshad.Garden	Dilshad.Govt..School	2
Dilshad.Govt..School	Kendriya.Terminal	1
Dilshad.Govt..School	Dilshad.Garden.Terminal	1
