% #Source	#Target	#Weight	
Alka.Park	Vastrapur.Railway.Crossing	1.0
relief.Road	Tilak.Marg	1.0
Tilak.Marg	Lal.Darwaja	1.0
Tilak.Marg	Kalupur	2.0
Tilak.Marg	Kalupur.Overbridge	1.0
Asarwa.Mills	Asarwa.Chakla	1.0
Asarwa.Chakla	Jehangirpura	1.0
Asarwa.Chakla	Prabhunagar	1.0
Jehangirpura	Cancer.Hospital	1.0
Somnath.Mahadev.(Meghaninagar)	Meghani.Nagar	1.0
Somnath.Mahadev.(Meghaninagar)	Ashish.Nagar	2.0
Somnath.Mahadev.(Meghaninagar)	Bhargav.Society	1.0
Ashish.Nagar	Rameshwar.Mahadev	1.0
Ashish.Nagar	Memco	1.0
Memco	Kubereshwar.Mahadev	1.0
Memco	G.D.High.School	2.0
Memco	Hirawadi	1.0
Memco	Bansidhar.Mills	2.0
Memco	Vijay.Mills	1.0
Kubereshwar.Mahadev	Nayannagar	1.0
Nayannagar	G.D.High.School	1.0
G.D.High.School	Krishna.Nagar	3.0
G.D.High.School	Saijpur	2.0
Krishna.Nagar	Kalupur	1.0
Krishna.Nagar	G.D.High.School	1.0
Krishna.Nagar	Thakkarbapa.Nagar.Approach	3.0
Krishna.Nagar	S.R.P.Quarters	2.0
Krishna.Nagar	Priya.Cinema	2.0
Jawahar.Nagar	Bhattha	1.0
Jawahar.Nagar	Vasna.Terminus	1.0
Anand.Nagar	Fatehnagar	1.0
Anand.Nagar	Jawahar.Nagar	1.0
Anand.Nagar	Prahlad.Nagar	1.0
Anand.Nagar	Sachin.Tower	1.0
Anand.Nagar	Sanjay.Tower	1.0
Jain.Merchant.Society	Gupta.Nagar	1.0
Jain.Merchant.Society	Mahalaxmi.Society	1.0
Jalaram.Mandir	Sharda.Mandir	1.0
Sharda.Mandir	Panchvati	1.0
Sharda.Mandir	Paldi	3.0
Sharda.Mandir	Law.College	4.0
Law.College	Gujarat.College	1.0
Law.College	Panchvati	2.0
Law.College	Lal.Bunglow	1.0
Law.College	Paldi	1.0
Law.College	Sharda.Mandir	2.0
Law.College	C.N.Vidyalay	6.0
Law.College	Polytechnic	1.0
Inqilab.Society	Vasundhara.Society	1.0
Inqilab.Society	Alka.Society	1.0
Vasundhara.Society	Gulbai.Tekra	1.0
Gulbai.Tekra	Gujarat.University	1.0
Dada.Saheb.na.Pagla	Gujarat.University	3.0
Dada.Saheb.na.Pagla	Vijay.Cross.Road	1.0
Suchita.Apartment	Gujarat.University	1.0
Suchita.Apartment	Vijay.Cross.Road	2.0
Suchita.Apartment	Saurabh.Society	1.0
Suchita.Apartment	Dada.Saheb.na.Pagla	1.0
Suchita.Apartment	Memnagar.Tubewell.Station	1.0
Suchita.Apartment	Paliyad.Nagar	1.0
Memnagar.Tubewell.Station	Darpan.Six.Roads	1.0
Darpan.Six.Roads	Vijay.Cross.Road	1.0
Darpan.Six.Roads	Paliyad.Nagar	1.0
Darpan.Six.Roads	Devendra.Park	1.0
Paliyad.Nagar	Naranpura.Cross.Road	1.0
Paliyad.Nagar	Devendra.Society	1.0
Paliyad.Nagar	Darpan.Society	1.0
Naranpura.Cross.Road	Sunder.Nagar	1.0
Naranpura.Cross.Road	Ankur.Society	7.0
Naranpura.Cross.Road	Devendra.Society	1.0
Naranpura.Cross.Road	Naranpura	1.0
Naranpura.Cross.Road	Sardar.Patel.Square	1.0
Sunder.Nagar	Rangjyot.Society	1.0
Rangjyot.Society	Ankur.Society	1.0
Ankur.Society	Wadaj	1.0
Ankur.Society	Naranpura.Cross.Road	1.0
Ankur.Society	Vijay.Nagar	1.0
Ankur.Society	Pragati.Nagar	1.0
Ankur.Society	Ranna.Park	5.0
Ankur.Society	Kiran.Park	1.0
Ankur.Society	Pallav.Society	1.0
Vijay.Nagar	Harishchandra.Park	1.0
Harishchandra.Park	Pragati.Nagar	1.0
Pragati.Nagar	Shastri.Nagar	2.0
Pragati.Nagar	Ranna.Park	1.0
Shastri.Nagar	Gujarat.Housing.Board	2.0
Shastri.Nagar	Mangalmurti	1.0
Gujarat.Housing.Board	Dr.Shyamprasad.Mukherjee.Chowk	1.0
Gujarat.Housing.Board	Chandkheda	1.0
Gujarat.Housing.Board	Ranna.Park	1.0
Gujarat.Housing.Board	Sayona.City	1.0
Ranna.Park	Ankur.Society	1.0
Ranna.Park	Prabhat.Chowk	2.0
Ranna.Park	Chhaya.Flats	4.0
Ranna.Park	Ghatlodia	2.0
Prabhat.Chowk	Shrimandhar.Complex	1.0
Prabhat.Chowk	Chanakyapuri.Overbridge	1.0
Shrimandhar.Complex	Shankarda.Hall	1.0
Shankarda.Hall	Ranna.Park	1.0
Shankarda.Hall	Deshwali.Society	3.0
Shankarda.Hall	Vimal.Tenament	1.0
Shankarda.Hall	Chhaya.Flats	2.0
Shankarda.Hall	Simandhar.Flats	1.0
Deshwali.Society	Ramwadi	1.0
Deshwali.Society	Nirnaynagar.Garnala	2.0
Deshwali.Society	Shankarda.Hall	2.0
Deshwali.Society	Chandlodia	1.0
Deshwali.Society	Jay.Avinash.Society	1.0
Chandlodia	Vishwakarma.Mandir	2.0
Chandlodia	Gota.Gam	1.0
Chandlodia	J.K.Park	1.0
Vishwakarma.Mandir	Government.Engineering.College	1.0
Vishwakarma.Mandir	Gota.Gam	2.0
Gota.Gam	Vasantnagar.Township	1.0
Gota.Gam	Ognaj.Gam	1.0
Gota.Gam	Gota.Cross.Road	1.0
Vasantnagar.Township	Ognaj.Gam	1.0
Ognaj.Gam	Brahmani.Nagar	1.0
Ognaj.Gam	Karnavati.Eye.Hospital	1.0
Brahmani.Nagar	Karnavati.Eye.Hospital	1.0
Karnavati.Eye.Hospital	Ahmedabad.Institute.Of.Medical.Science	1.0
Karnavati.Eye.Hospital	Lapkaman.Gam	1.0
Ahmedabad.Institute.Of.Medical.Science	Lapkaman.Gam	1.0
Lapkaman.Gam	Iskon.Mandir	1.0
Lapkaman.Gam	Vadsar.Airforce.Station	1.0
Iskon.Mandir	Lal.Darwaja	1.0
Iskon.Mandir	Karnavati.Club	1.0
Iskon.Mandir	Ramdev.Nagar	2.0
Iskon.Mandir	Rajpath.Club	2.0
Iskon.Mandir	Tubewell	1.0
Iskon.Mandir	Ambli	1.0
Iskon.Mandir	Judges.Bunglow.Cross.Road	1.0
Iskon.Mandir	Sindhu.Bhavan	1.0
Iskon.Mandir	Bajrangdas.Bapu.Ashram	1.0
Karnavati.Club	Iskon.Mandir	1.0
Karnavati.Club	Chimanbhai.Patel.Institute	2.0
Chimanbhai.Patel.Institute	Prahlad.Nagar	1.0
Chimanbhai.Patel.Institute	H.B.Farm	1.0
Prahlad.Nagar	Maninagar	1.0
Prahlad.Nagar	Anand.Nagar	2.0
Prahlad.Nagar	Adinath.Nagar	1.0
Sachin.Tower	Shyamal.Cross.Road	1.0
Shyamal.Cross.Road	Anand.Nagar	1.0
Shyamal.Cross.Road	Dr.Shyamprasad.Mukherjee.Bridge	2.0
Shyamal.Cross.Road	Kameshwar.Twins	2.0
Shyamal.Cross.Road	Umiyavijay.Society	1.0
Shyamal.Cross.Road	Dharnidhar.Derasar	1.0
Dr.Shyamprasad.Mukherjee.Bridge	Jivrajpark	2.0
Dr.Shyamprasad.Mukherjee.Bridge	Manekbag	1.0
Calico.Colony	Sanskar.Kendra.Museum	2.0
Calico.Colony	Sardar.Bridge	1.0
Calico.Colony	Transport.House	3.0
Calico.Colony	A.M.T.S.Staff.Quarters	1.0
Transport.House	S.T.(Gita.Mandir)	4.0
Transport.House	Paldi	1.0
Transport.House	Sardar.Bridge	2.0
Transport.House	Calico.Colony	3.0
Amrakunj	Shah.Alam.Toll.Naka	1.0
Amrakunj	Pushpkunj	1.0
Amrakunj	Gordhanwadi	1.0
Ghodasar.Gam	Ashapuri.Society	1.0
Ghodasar.Gam	Punitnagar.Approach	1.0
Punitnagar.Approach	Navi.Vasahat	1.0
Navi.Vasahat	Bombay.Conductors	2.0
Navi.Vasahat	Jashodanagar.Tekra	1.0
Bombay.Conductors	Navi.Vasahat	1.0
Bombay.Conductors	Choksi.Tubes	2.0
Choksi.Tubes	Bombay.Conductors	1.0
Choksi.Tubes	Vatva.Township	1.0
Choksi.Tubes	Kiran.Industries	1.0
Vatva.Township	Shri.Krishna.Roller.Mills	1.0
Framo.Chemicals	Trikampura.Patiya	1.0
Vinjol.Appraoch	Ayojan.Nagar.Approach	1.0
Ayojan.Nagar.Approach	Saraswati.Vidyalay	1.0
Saraswati.Vidyalay	Vinobabhave.Nagar	1.0
Kameshwar.Twins	Shyamal.Cross.Road	1.0
Kameshwar.Twins	Dr.Shyamprasad.Mukherjee.Bridge	1.0
Kameshwar.Twins	Shreyas.Railway.Crossing	1.0
Kameshwar.Twins	Shakti.Vidyalay	1.0
Shreyas.Railway.Crossing	Manekbag.Hall	1.0
Manekbag.Hall	Kameshwar.Twins	2.0
Manekbag.Hall	Nehrunagar	1.0
Nehrunagar	Panjarapol	2.0
Nehrunagar	Sahajanand.College	1.0
Nehrunagar	Umiyavijay.Society	4.0
Nehrunagar	Jhansi.ki.Rani.Statue	1.0
Nehrunagar	Jodhpur.Road	1.0
Panjarapol	Gujarat.University	2.0
Panjarapol	Polytechnic	1.0
Panjarapol	Sahajanand.College	1.0
Panjarapol	I.I.M.	2.0
Panjarapol	Vastrapur.Gam	1.0
Panjarapol	Excise.Chowki	1.0
Panjarapol	Apang.Manav.Mandal	1.0
Navrangpura	Income.Tax	1.0
Navrangpura	Swastik.Society	1.0
Navrangpura	Commerce.College	7.0
Navrangpura	Vijay.Cross.Road	1.0
Navrangpura	Suchita.Apartment	1.0
Navrangpura	Mount.Carmel.School	2.0
Navrangpura	Mithakhali.Underbridge	1.0
Mount.Carmel.School	Income.Tax	2.0
Mount.Carmel.School	Navrangpura	2.0
Madhavbag	Vimal.Tenament	2.0
Vimal.Tenament	Ranip	1.0
Vimal.Tenament	Gayatri.Vidyalay	2.0
Vimal.Tenament	Natraj.Apartment	1.0
Vimal.Tenament	Gayatri.Mandir	1.0
Vimal.Tenament	Sutar.Karkhana	1.0
Gayatri.Mandir	Ghodasar	1.0
Gayatri.Mandir	Bapunagar.Cross.Road	1.0
Football.Ground	Vyayam.Vidhyalay	3.0
Vyayam.Vidhyalay	Abad.Dairy	1.0
Vyayam.Vidhyalay	Balvatika	2.0
Ramanand.Kot	Abad.Dairy	1.0
Ramanand.Kot	Balvatika	1.0
Ramanand.Kot	Ambika.Mills	2.0
Ramanand.Kot	Khokhra.Overbridge	2.0
Ramanand.Kot	Hirabhai.Market	1.0
C.N.Vidyalay	Gujarat.College	1.0
C.N.Vidyalay	Law.Garden	1.0
C.N.Vidyalay	Panchvati	1.0
C.N.Vidyalay	Law.College	2.0
C.N.Vidyalay	Nehrunagar	5.0
C.N.Vidyalay	Polytechnic	5.0
C.N.Vidyalay	Nehrunagar.Circle	1.0
C.N.Vidyalay	Ambawadi	1.0
Polytechnic	Gujarat.University	1.0
Polytechnic	Law.College	1.0
Polytechnic	Panjarapol	1.0
Polytechnic	C.N.Vidyalay	2.0
Polytechnic	Sahajanand.College	1.0
Polytechnic	Azad.Society	1.0
Polytechnic	I.I.M.	1.0
Polytechnic	Excise.Chowki	1.0
Sahajanand.College	Gujarat.University	1.0
Sahajanand.College	Himmatlal.park	1.0
Sahajanand.College	Azad.Society	3.0
Sahajanand.College	L.Colony	1.0
Himmatlal.park	Mansi.Complex	3.0
Himmatlal.park	Shivranjni.Society	2.0
Himmatlal.park	bimanagar	1.0
Himmatlal.park	Satkar.Society	1.0
Mansi.Complex	Premchand.Nagar	4.0
Mansi.Complex	Satellite	1.0
Mansi.Complex	Nehrupark	1.0
Premchand.Nagar	Mansi.Complex	1.0
Premchand.Nagar	Judges.Bunglow	3.0
Premchand.Nagar	Goyal.Park	2.0
Judges.Bunglow	Lal.Darwaja	2.0
Judges.Bunglow	Maninagar.Terminus	1.0
Judges.Bunglow	Ghodasar.Gam	1.0
Judges.Bunglow	Premchand.Nagar	1.0
Judges.Bunglow	Platinum.Plaza	1.0
Judges.Bunglow	Shishir.Bunglow	1.0
Azad.Society	Himmatlal.park	4.0
Azad.Society	Panjarapol.Post.Office	1.0
Satellite	Anand.Vidhyalay	1.0
Satellite	Ramdev.Nagar	2.0
Anand.Vidhyalay	Samarpan.Bunglow	1.0
Samarpan.Bunglow	Judges.Bunglow	1.0
I.I.M.	Panjarapol	1.0
I.I.M.	Blind.People's.Association	1.0
I.I.M.	Vastrapur.Gam	3.0
Blind.People's.Association	Vastrapur.Gam	1.0
Blind.People's.Association	Himanshu.Vidyalay	1.0
Vastrapur.Gam	Panjarapol	1.0
Vastrapur.Gam	Blind.People's.Association	1.0
Vastrapur.Gam	Himanshu.Vidyalay	3.0
Vastrapur.Gam	Nehrupark	1.0
Himanshu.Vidyalay	Mansi.Complex	1.0
Himanshu.Vidyalay	I.I.M.	1.0
Himanshu.Vidyalay	Vastrapur.Gam	1.0
Himanshu.Vidyalay	Nehrupark	3.0
Himanshu.Vidyalay	Sunrise.Park	1.0
Nehrupark	Mansi.Complex	1.0
Nehrupark	Himanshu.Vidyalay	1.0
Nehrupark	Indraprastha.Towers	1.0
Nehrupark	Vastrapur.Lake	1.0
Nehrupark	Soham.City	1.0
Indraprastha.Towers	Himmatlal.park	1.0
Goyal.Park	Judges.Bunglow	2.0
Doctor.House	Bhudarpura	1.0
Bhudarpura	Ayojan.Nagar	1.0
Manekbag.Society	Manekbag.Hall	1.0
Shakti.Vidyalay	Radio.Mirchi	1.0
Radio.Mirchi	Mira.Mangal	1.0
Mira.Mangal	Chandramauli	1.0
Chandramauli	Madhav.Mangal	1.0
Madhav.Mangal	Vastrapur.Railway.Crossing	1.0
Krishnadham-1	Makarba.Gam	1.0
Torrent.Power.Station	Dev.Prime	1.0
Dev.Prime	Vodafone.Office	1.0
Vodafone.Office	Butbhavani.Mata.Mandir	1.0
Umiyavijay.Society	Sahajanand.College	1.0
Umiyavijay.Society	Satellite	2.0
Umiyavijay.Society	Shivranjni.Society	2.0
Umiyavijay.Society	Jodhpur.Road	1.0
Umiyavijay.Society	Jodhpur.Gam	1.0
Umiyavijay.Society	Jodhpur.Cross.Road	1.0
Umiyavijay.Society	Government.Quarters.(Nehrunagar)	2.0
Umiyavijay.Society	bimanagar	1.0
Ramdev.Nagar	Iskon.Mandir	4.0
Ramdev.Nagar	Bhav.Nirjar	2.0
Ramdev.Nagar	Ambli	1.0
Rajpath.Club	Thaltej.Cross.Road	2.0
Thaltej.Cross.Road	Sola.Overbridge	1.0
Thaltej.Cross.Road	Gujarat.High.Court	1.0
Thaltej.Cross.Road	Raja.Palace	1.0
Sola.Overbridge	Gujarat.High.Court	2.0
Sola.Overbridge	Sola.Gam.Approach	2.0
Gujarat.High.Court	Lal.Darwaja	2.0
Gujarat.High.Court	Bapunagar	1.0
Gujarat.High.Court	Nava.Wadaj	1.0
Gujarat.High.Court	Maninagar	2.0
Gujarat.High.Court	Kalupur.Terminus	2.0
Gujarat.High.Court	Umiya.Campus	1.0
Gujarat.High.Court	Gota.Cross.Road	2.0
Gujarat.High.Court	Ramdev.Masala	1.0
Gujarat.High.Court	R.C.Technical.Institute	2.0
Gujarat.High.Court	Sayona.City	1.0
Umiya.Campus	Gujarat.High.Court	1.0
Umiya.Campus	Gota.Cross.Road	1.0
Gota.Cross.Road	Gyansadhna.Ashram	1.0
Gota.Cross.Road	Nirma.Insitute	2.0
Gota.Cross.Road	Regional.Telephone.Training.Center	1.0
Gota.Cross.Road	R.C.Technical.Institute	1.0
Gyansadhna.Ashram	Chharodi.Patiya	1.0
Chharodi.Patiya	Nirma.Insitute	1.0
Nirma.Insitute	Vaishnodevi.Mandir	4.0
Vaishnodevi.Mandir	Lal.Darwaja	2.0
Vaishnodevi.Mandir	Maninagar.Terminus	1.0
Vaishnodevi.Mandir	Jaspur.Cross.Road	1.0
Sanyash.Ashram	Natraj	1.0
Sanyash.Ashram	Madalpur	2.0
Sanyash.Ashram	Gujarat.College	1.0
Sanyash.Ashram	Gandhigram.Station	1.0
L.Colony	Shefali	1.0
L.Colony	Government.Quarters.(Nehrunagar)	1.0
L.Colony	Tagore.Park	2.0
Shefali	Nehrunagar	1.0
Shefali	Panjarapol	1.0
Jhansi.ki.Rani.Statue	Umiyavijay.Society	1.0
Shivranjni.Society	Iskon.Mandir	1.0
Shivranjni.Society	Shyamal.Cross.Road	1.0
Shivranjni.Society	Shubhda.Colony	1.0
Shivranjni.Society	Sanghmitra	1.0
Jodhpur.Road	Umiyavijay.Society	1.0
Jodhpur.Road	Ramdev.Nagar	1.0
Jodhpur.Road	Shubhda.Colony	1.0
Shubhda.Colony	Umiyavijay.Society	1.0
Shubhda.Colony	Jodhpur.Gam	1.0
Jodhpur.Gam	Lal.Darwaja	1.0
Jodhpur.Gam	Meghani.Nagar	1.0
Nehrunagar.Circle	Umiyavijay.Society	1.0
Jodhpur.Cross.Road	Harsiddhi.Society	1.0
Harsiddhi.Society	Ashoknagar	1.0
Ashoknagar	Prernatirth.Derasar	1.0
Prernatirth.Derasar	Jain.Merchant.Society	1.0
Prernatirth.Derasar	Iskon.Mandir	1.0
Prernatirth.Derasar	Super.Society	1.0
Super.Society	Karnavati.Club	1.0
H.B.Farm	ghoghabapa.nu.mandir	1.0
ghoghabapa.nu.mandir	Mumatpura.Gam	1.0
Mumatpura.Gam	Kalupur	1.0
Gandhi.Bridge	Income.Tax	10.0
Gandhi.Bridge	Delhi.Darwaja	3.0
Gandhi.Bridge	Shahpur.Darwaja	6.0
Gandhi.Bridge	Dariyapur.Darwaja	1.0
Dariyapur.Darwaja	Kalupur	1.0
Dariyapur.Darwaja	Income.Tax	1.0
Dariyapur.Darwaja	Prem.Darwaja	5.0
Dariyapur.Darwaja	Kalupur.Terminus	1.0
Dariyapur.Darwaja	Delhi.Darwaja	11.0
Dariyapur.Darwaja	Gandhi.Bridge	1.0
Excise.Chowki	Panjarapol	1.0
Excise.Chowki	Polytechnic	1.0
Sunrise.Park	Himanshu.Vidyalay	1.0
Sunrise.Park	Prerna.Complex	1.0
Prerna.Complex	Sunrise.Park	1.0
Prerna.Complex	Sarkari.Vasahat	1.0
Sarkari.Vasahat	Prerna.Complex	1.0
Sarkari.Vasahat	Regional.Telephone.Training.Center	1.0
Sarkari.Vasahat	Bodakdev	1.0
Sarkari.Vasahat	Sal.Hospital	1.0
Regional.Telephone.Training.Center	Sarkari.Vasahat	1.0
Regional.Telephone.Training.Center	Gurukul	1.0
Regional.Telephone.Training.Center	Hiramani.School	1.0
Gurukul	Vijay.Cross.Road	1.0
Gurukul	Manav.Mandir	1.0
Gurukul	Thaltej.Cross.Road	1.0
Gurukul	Regional.Telephone.Training.Center	1.0
Gurukul	Vishram.Nagar	2.0
Gurukul	Sal.Hospital	1.0
Gurukul	Drive.In.Cinema	2.0
Gurukul	Doordarshan	1.0
Saraspur.Cross.Road	Shardaben.Hospital	3.0
Chamunda	Kalupur.Terminus	1.0
Chamunda	Viratnagar	1.0
Chamunda	Bansidhar.Mills	1.0
Chamunda	Vijay.Mills	1.0
Swaminarayan.Mandir	Jawahar.Chowk.(Maninagar)	1.0
Swaminarayan.Mandir	Tejendra.Nagar	1.0
Swaminarayan.Mandir	Sitarambapa.Chowk	1.0
Odhav	Manmohan.Park	1.0
Odhav	Odhav.Approach	1.0
Odhav	Nityanand.Ashram	1.0
Odhav	Bhikshuk.Gruh	2.0
Odhav	Chinubhai.Nagar	1.0
Odhav	Soluloz.Products	1.0
Odhav.Approach	S.P.Ring.Road	1.0
Nityanand.Ashram	Masta.Machinery	1.0
Nityanand.Ashram	Singarva.Patiya	1.0
Masta.Machinery	Dynamic.Looms	1.0
Dynamic.Looms	Karnavati.Engineers	1.0
Karnavati.Engineers	Asian.Water.Solution	1.0
Asian.Water.Solution	Bhagirath.Residency	1.0
Bhagirath.Residency	Tubewell	1.0
Tubewell	Kathvada.Gam	2.0
Tubewell	Ambli	1.0
Kathvada.Gam	Sarkhej.Gam	1.0
Kathvada.Gam	Gokul.Galaxy.Flat	1.0
Sarangpur.Bridge	Patel.Mills	1.0
Patel.Mills	Kamdar.Maidan	3.0
Patel.Mills	Rakhial	2.0
Patel.Mills	Gomtipur.Darwaja	1.0
Rakhial	Sarangpur	1.0
Rakhial	Patel.Mills	1.0
Rakhial	Soni.ni.Chali	4.0
Rakhial	Bapunagar.General.Hospital	1.0
Rakhial	Juni.Chali	1.0
Rakhial	Soma.Textile.Mills	1.0
Rakhial	Ganji.Farak.Mills	1.0
Soni.ni.Chali	Rakhial	2.0
Soni.ni.Chali	Bhikshuk.Gruh	3.0
Soni.ni.Chali	Ramrajya.Nagar	3.0
Soni.ni.Chali	Ajit.Mills.Cross.Road	1.0
Soni.ni.Chali	Gauri.Cinema	1.0
Soni.ni.Chali	Ajit.Mills	3.0
Soni.ni.Chali	Quick.Metal.Industry	1.0
Bhikshuk.Gruh	Odhav	4.0
Bhikshuk.Gruh	Soni.ni.Chali	3.0
Bhikshuk.Gruh	G.I.D.C.Tank	1.0
Bhikshuk.Gruh	Apa.Hotel	1.0
Singarva.Patiya	Chinubhai.Tower	1.0
Singarva.Patiya	Vepari.Mahamandal	1.0
Chinubhai.Tower	Iskon.Mandir	1.0
Bhav.Nirjar	Umiyavijay.Society	1.0
Bhav.Nirjar	Jodhpur.Road	1.0
Government.Quarters.(Nehrunagar)	C.N.Vidyalay	2.0
Government.Quarters.(Nehrunagar)	Snehkunj	1.0
Ambika.Mills	Kankaria.Zoo	1.0
Ambika.Mills	Khokhra.Circle	2.0
Khokhra.Circle	Bihari.Mills	1.0
Khokhra.Circle	Hatkeshwar	2.0
Khokhra.Circle	C.T.M.	1.0
Khokhra.Circle	Siyon.Nagar	1.0
Hatkeshwar	Lal.Darwaja	1.0
Hatkeshwar	C.T.M.	3.0
Hatkeshwar	Jashodanagar.Patiya	1.0
Hatkeshwar	Badrinarayan.Society	1.0
C.T.M.	Jashodanagar.Cross.Road	3.0
C.T.M.	Hatkeshwar	1.0
C.T.M.	Sindhwai.Mata	2.0
C.T.M.	Sindhwai.Nagar	1.0
Nika.Tubes	Vatva.Patiya	1.0
Swaminarayan.Vidyalay	Geratnagar	1.0
Hathijan	Lal.Gebi.Ashram	1.0
Lal.Gebi.Ashram	Vivekanand.Nagar	1.0
Punit.Ashram	L.G.Corner	1.0
Punit.Ashram	Kankaria.Zoo	1.0
Jashodanagar.Patiya	Hathijan.Gam.Approach	1.0
Geratpur.Railway.Station	Air.Control	1.0
Air.Control	Nandej.Gam	1.0
Nandej.Gam	Manipur.Vad	1.0
Manipur.Vad	Sarangpur	1.0
Manipur.Vad	Pleasure.Club	1.0
Pleasure.Club	Ghuma.Gam	1.0
Pleasure.Club	Soham.City	1.0
Ghuma.Gam	Lal.Darwaja	1.0
Ghuma.Gam	Bopal	1.0
Ghuma.Gam	Vadu.Lake	1.0
Bopal	Ambli	1.0
Bopal	Vidhyasagar.High.School	1.0
Bopal	Ghuma	1.0
Ambli	Iskon.Mandir	1.0
Ambli	Bopal	1.0
Ambli	Sardar.Patel.Cross.Road	1.0
Ambli	Bopal.Gam	1.0
Anupam.Cinema	Kankaria.Zoo	1.0
Anupam.Cinema	Khokhra.Circle	1.0
Khokhra.Mehemdabad.Circle	Hatkeshwar	2.0
Khokhra.Overbridge	Anupam.Cinema	1.0
Khokhra.Overbridge	Khokhra.Mehemdabad.Circle	1.0
Sindhwai.Mata	Ramol	1.0
Sindhwai.Mata	Krishnamachari.Chali	1.0
Ramol	Bakshi.no.Kuvo	1.0
Ramol	Mehmudpura	1.0
Bakshi.no.Kuvo	Bilipura	1.0
Bilipura	Ramtuji.no.Kuvo	1.0
Ramtuji.no.Kuvo	Sarkari.Gochar	1.0
Sarkari.Gochar	Vanch	1.0
Vanch	Lal.Darwaja	1.0
Krishnamachari.Chali	Ramol	1.0
Mehmudpura	Gatrad.Gam	1.0
Gatrad.Gam	Lal.Darwaja	1.0
Siyon.Nagar	Laxminarayan.Society	1.0
Siyon.Nagar	Bihari.Mills	1.0
Kans	Jashodanagar.Cross.Road	1.0
Kans	Gor.no.Kuvo	1.0
Jashodanagar.Tekra	Jashodanagar.Cross.Road	1.0
Jashodanagar.Tekra	Navi.Vasahat	1.0
Kiran.Industries	Choksi.Tubes	1.0
Kiran.Industries	Vatva.Industrial.Township	1.0
Vatva.Industrial.Township	Shri.Krishna.Roller.Mills	1.0
Vatva.Industrial.Township	Kiran.Industries	1.0
Shala.Mandir	G.I.D.C.Corner	1.0
Shala.Mandir	Post.Office	1.0
G.I.D.C.Corner	Vinjol.Water.Tank	1.0
G.I.D.C.Corner	Shala.Mandir	1.0
Vinjol.Gam	Vinjol.Water.Tank	1.0
Vinjol.Gam	Hatkeshwar.Terminus	1.0
Hatkeshwar.Terminus	Khokhra.Circle	1.0
Babunagar	New.Dhorbajar	2.0
New.Dhorbajar	Vaikunthdham.Cross.Road	2.0
Vaikunthdham.Cross.Road	Dani.Limda.Road	2.0
Vaikunthdham.Cross.Road	Shukan.Bunglows	1.0
Dani.Limda.Road	Pirana.Treatment.Plant	1.0
Dani.Limda.Road	Dani.Limda.Gam	1.0
Dani.Limda.Road	National.Cloth.Mills	1.0
National.Cloth.Mills	Pirana.Treatment.Plant	1.0
Dr.Ambedkar.Bridge	Chandranagar	1.0
Anjali.Cinema	Vasna.Terminus	1.0
Anjali.Cinema	Shyamal.Cross.Road	1.0
Dharnidhar.Derasar	Dr.Vasant.Gadkar.Bridge	1.0
Dr.Vasant.Gadkar.Bridge	Manekbag	1.0
Manekbag	Nehrunagar	1.0
Manekbag	L.Colony	1.0
Devendra.Society	Paliyad.Nagar	1.0
Devendra.Society	Naranpura	1.0
Naranpura	Parasnagar	2.0
Naranpura	Naranpura.Cross.Road	1.0
Naranpura	Bhuyangdev	4.0
Naranpura	Sola.Housing	4.0
Naranpura	Shri.Niketan.Society	1.0
Bhuyangdev	Parasnagar	1.0
Bhuyangdev	Sola.Overbridge	2.0
Bhuyangdev	Sattadhar.Cross.Road	3.0
Bhuyangdev	Sola.Housing	2.0
Bhuyangdev	C.P.Nagar	2.0
Bhuyangdev	Sola.Gam	1.0
Bhuyangdev	Sola.Gam.Approach	1.0
Bhuyangdev	Kesharlal	1.0
Sattadhar.Cross.Road	Bhuyangdev	1.0
Sattadhar.Cross.Road	Akanksha.Flats	1.0
Sattadhar.Cross.Road	Gulab.Tower	3.0
Sattadhar.Cross.Road	Sattadhar.Society	3.0
Akanksha.Flats	Vaikunthdham.Cross.Road	1.0
Akanksha.Flats	Lilavan.Party.Plot	1.0
Lilavan.Party.Plot	Sarthak.School	1.0
Sarthak.School	Sattadhar.Cross.Road	1.0
Sarthak.School	Shenbhai.Nagar	1.0
Shenbhai.Nagar	Sola.Housing	1.0
Shenbhai.Nagar	Sarvoday.Nagar	1.0
Sola.Housing	Vatva.Railway.Crossing	1.0
Sola.Housing	Bhuyangdev	4.0
Sola.Housing	Ramdev.Masala	1.0
Sola.Housing	A.E.C.Office.(Naranpura)	1.0
Ramdev.Masala	Gujarat.High.Court	2.0
Ramdev.Masala	Shenbhai.Nagar	1.0
Shrinand.Flat	Maninagar	1.0
Tagore.Park	Manekbag.Hall	1.0
Tagore.Park	Sahajanand.College	1.0
Kiran.Park	Wadaj	1.0
Kiran.Park	Naranpura.Cross.Road	1.0
Kiran.Park	Ankur.Society	1.0
Subhash.Bridge	Wadaj	2.0
Subhash.Bridge	Civil.Hospital	1.0
Subhash.Bridge	Gandhi.Ashram	1.0
Subhash.Bridge	Keshav.Nagar	1.0
Subhash.Bridge	Shahibag	2.0
Subhash.Bridge	Sabarmati.Toll.Naka	1.0
Shastri.Market	Lal.Bahadur.Shastri.Stadium	1.0
